block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
839401	fe27758af9f44010220626c373061c2a7b2a63763c4c1dc502f9063ae3b4fa7f	0	2024-04-16 00:00:28	546	0.3465	bc1p8k4v4xuz55dv49svzjg43qjxq2whur7ync9tm0xgl5t4wjl9ca9snxgmlt	witness_v1_taproot	51203daaca9b82a51aca960c1491588246029d7e0fc49e0abdbcc8fd17574be5c74b	1	-1
839401	fe27758af9f44010220626c373061c2a7b2a63763c4c1dc502f9063ae3b4fa7f	1	2024-04-16 00:00:28	709052391	450021.375	bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj	witness_v0_scripthash	001435f6de260c9f3bdee47524c473a6016c0c055cb9	1	-1
839401	fe27758af9f44010220626c373061c2a7b2a63763c4c1dc502f9063ae3b4fa7f	1	2024-04-16 00:00:28	709052391	450021.375	bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj	witness_v0_scripthash	001435f6de260c9f3bdee47524c473a6016c0c055cb9	1	-1
839401	fe27758af9f44010220626c373061c2a7b2a63763c4c1dc502f9063ae3b4fa7f	1	2024-04-16 00:00:28	709052391	450021.375	bc1qxhmdufsvnuaaaer4ynz88fspdsxq2h9e9cetdj	witness_v0_scripthash	001435f6de260c9f3bdee47524c473a6016c0c055cb9	1	-1
839401	fe27758af9f44010220626c373061c2a7b2a63763c4c1dc502f9063ae3b4fa7f	2	2024-04-16 00:00:28	0	0.0	d-d1a1eae5cea2fffa3eb3ade45cfc5f3a	nulldata	6a24aa21a9ed08eed1756c7e73b466392c152a73a5a887455920e0d4ddc2a73de39ae3c17fd0	1	0
839401	39b7b2d4fcb6d82cb20e23615a566d29b5fde664c348a4c0f0609d1e1d93f208	0	2024-04-16 00:00:28	1200	0.7616	bc1p9nhpc5xdec69a9zpzuc9jww6tduy6zp3mqn64wqcyxmtthkvrfzq2g303n	witness_v1_taproot	51202cee1c50cdce345e944117305939da5b784d0831d827aab81821b6b5decc1a44	0	-1
839401	39b7b2d4fcb6d82cb20e23615a566d29b5fde664c348a4c0f0609d1e1d93f208	1	2024-04-16 00:00:28	546	0.3465	bc1p9nhpc5xdec69a9zpzuc9jww6tduy6zp3mqn64wqcyxmtthkvrfzq2g303n	witness_v1_taproot	51202cee1c50cdce345e944117305939da5b784d0831d827aab81821b6b5decc1a44	0	-1
839401	39b7b2d4fcb6d82cb20e23615a566d29b5fde664c348a4c0f0609d1e1d93f208	2	2024-04-16 00:00:28	1691051	1073.2762	3Pm9CuaAJCZVGWxmR1H5xuCqQGEdGHwwbi	scripthash	a914f21a82892711bc425f50438259704de3d608aa4a87	0	-1
839401	39b7b2d4fcb6d82cb20e23615a566d29b5fde664c348a4c0f0609d1e1d93f208	3	2024-04-16 00:00:28	33990	21.5728	bc1pew6s05q67m9vryme0yjnh6xhafw2sldjq35zynxjer405lruz2gsnhapew	witness_v1_taproot	5120cbb507d01af6cac1937979253be8d7ea5ca87db20468224cd2c8eafa7c7c1291	0	-1
839401	39b7b2d4fcb6d82cb20e23615a566d29b5fde664c348a4c0f0609d1e1d93f208	4	2024-04-16 00:00:28	600	0.3808	bc1p9nhpc5xdec69a9zpzuc9jww6tduy6zp3mqn64wqcyxmtthkvrfzq2g303n	witness_v1_taproot	51202cee1c50cdce345e944117305939da5b784d0831d827aab81821b6b5decc1a44	0	-1
839401	39b7b2d4fcb6d82cb20e23615a566d29b5fde664c348a4c0f0609d1e1d93f208	5	2024-04-16 00:00:28	600	0.3808	bc1p9nhpc5xdec69a9zpzuc9jww6tduy6zp3mqn64wqcyxmtthkvrfzq2g303n	witness_v1_taproot	51202cee1c50cdce345e944117305939da5b784d0831d827aab81821b6b5decc1a44	0	-1
839401	39b7b2d4fcb6d82cb20e23615a566d29b5fde664c348a4c0f0609d1e1d93f208	6	2024-04-16 00:00:28	6092088	3866.5264	bc1p9nhpc5xdec69a9zpzuc9jww6tduy6zp3mqn64wqcyxmtthkvrfzq2g303n	witness_v1_taproot	51202cee1c50cdce345e944117305939da5b784d0831d827aab81821b6b5decc1a44	0	-1
839401	df85021794fcdd938a7f846f97efca027e10a72880899240bd5b730d93ac2b2e	0	2024-04-16 00:00:28	148600	94.3134	1DEceLHAwZeo16sJystLrBgjddQX3wDa3c	pubkeyhash	76a9148634abb5906eca92e6aad5824bd7de8a01d89a2188ac	0	-1
839401	5718b867a5aa8d82f2d8c66715b700718087db87326e8c40bac388c5e6b320de	0	2024-04-16 00:00:28	1229069	780.0655	3MU1QKCRgQg95TutUDGhbemgwuwCvHHGVC	scripthash	a914d8ecac506df9605dde65e74af7a865c18ab38aa987	0	-1
839401	aab7ae604a4fc84fe14497a0ff276fedbe9bc20069f114ade09714c73dfe967c	0	2024-04-16 00:00:28	31476	19.9772	bc1qax9ktvh420qurr6jf5d96utv0n4x77nutemprr	witness_v0_scripthash	0014e98b65b2f553c1c18f524d1a5d716c7cea6f7a7c	0	-1
839401	c1d6122f210929278a74e1c04ffd16a789f520e425ec35667f8216ef1e5eba13	0	2024-04-16 00:00:28	100000	63.468	bc1q4ftauruvpva0cx0940l8v8xjq9lgp4hvkx32f0	witness_v0_scripthash	0014aa57de0f8c0b3afc19e5abfe761cd2017e80d6ec	0	-1
839401	c1d6122f210929278a74e1c04ffd16a789f520e425ec35667f8216ef1e5eba13	1	2024-04-16 00:00:28	8644	5.4862	bc1qxqfx5s3qe4usa7ygynsk9rgzcecadtj78p68tk	witness_v0_scripthash	001430126a4220cd790ef88824e1628d02c671d6ae5e	0	-1
839401	eca34fc9f14a5a667960767d4dca0e66d73642bf9da73bca0e7e41e139965ec0	0	2024-04-16 00:00:28	4098238	2601.0696	bc1q0l5e7cn4kj3y9wnu964zr2ayeky7df2hyejf65	witness_v0_scripthash	00147fe99f6275b4a242ba7c2eaa21aba4cd89e6a557	0	-1
839401	2d53ba3e6a7733f5b085d403f8353af9b8e746c43711e62b435a48c9e7571f35	0	2024-04-16 00:00:28	430000	272.9124	3Dta8KDBuJJkjSYgc12zJGstc6HtcD1p15	scripthash	a91485d0f77690ed0746f66b673df2687bb1b0469b3b87	0	-1
839401	2d53ba3e6a7733f5b085d403f8353af9b8e746c43711e62b435a48c9e7571f35	1	2024-04-16 00:00:28	4109463	2608.1941	17evtcbrLSNHCHa3DJ5RifBnRvgXdHU4iz	pubkeyhash	76a91448fd215bc14306d8485d787d62a0afcbab164c7088ac	0	-1
839401	dc8be90946c2979e3605997e4b56552a4b5a164539dc13c9c9f1f2f4ae88ac37	0	2024-04-16 00:00:28	1200	0.7616	bc1qg52mjesja78pje49rcxx50fd07cf6ahfwajk93	witness_v0_scripthash	00144515b96612ef8e1966a51e0c6a3d2d7fb09d76e9	0	-1
839401	dc8be90946c2979e3605997e4b56552a4b5a164539dc13c9c9f1f2f4ae88ac37	1	2024-04-16 00:00:28	546	0.3465	bc1preuq80rf78r0074rz4t04yj4wefn7th2he3m7jpck82fwst8v4zsmk0tpg	witness_v1_taproot	51201e7803bc69f1c6f7faa31556fa925576533f2eeabe63bf4838b1d49741676545	0	-1
839401	dc8be90946c2979e3605997e4b56552a4b5a164539dc13c9c9f1f2f4ae88ac37	2	2024-04-16 00:00:28	265216	168.3273	bc1pzfn49vjhc8k88x3k7uqgspffx8wwkf99yv86fjp92hxdjnmm3nlsh8mjzz	witness_v1_taproot	5120126752b257c1ec739a36f70088052931dceb24a5230fa4c82555ccd94f7b8cff	0	-1
839401	dc8be90946c2979e3605997e4b56552a4b5a164539dc13c9c9f1f2f4ae88ac37	3	2024-04-16 00:00:28	10000	6.3468	bc1pew6s05q67m9vryme0yjnh6xhafw2sldjq35zynxjer405lruz2gsnhapew	witness_v1_taproot	5120cbb507d01af6cac1937979253be8d7ea5ca87db20468224cd2c8eafa7c7c1291	0	-1
839401	dc8be90946c2979e3605997e4b56552a4b5a164539dc13c9c9f1f2f4ae88ac37	4	2024-04-16 00:00:28	600	0.3808	bc1qg52mjesja78pje49rcxx50fd07cf6ahfwajk93	witness_v0_scripthash	00144515b96612ef8e1966a51e0c6a3d2d7fb09d76e9	0	-1
839401	dc8be90946c2979e3605997e4b56552a4b5a164539dc13c9c9f1f2f4ae88ac37	5	2024-04-16 00:00:28	600	0.3808	bc1qg52mjesja78pje49rcxx50fd07cf6ahfwajk93	witness_v0_scripthash	00144515b96612ef8e1966a51e0c6a3d2d7fb09d76e9	0	-1
839401	dc8be90946c2979e3605997e4b56552a4b5a164539dc13c9c9f1f2f4ae88ac37	6	2024-04-16 00:00:28	1180231	749.069	bc1qg52mjesja78pje49rcxx50fd07cf6ahfwajk93	witness_v0_scripthash	00144515b96612ef8e1966a51e0c6a3d2d7fb09d76e9	0	-1
839401	0d6ce18fc690fdf8eabc96b5bcb10c2ab73c94f56b67077ee28012541779b2e9	0	2024-04-16 00:00:28	100278127	63644.5234	1FyjAGtKaBBLzDGDsK17dTytHx1sCbjbzQ	pubkeyhash	76a914a44c3f8624dfb8b89f71627859ad74a7340080d588ac	0	-1
839401	0d6ce18fc690fdf8eabc96b5bcb10c2ab73c94f56b67077ee28012541779b2e9	1	2024-04-16 00:00:28	3071141369	1949192.0	1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g	pubkeyhash	76a914cebb2851a9c7cfe2582c12ecaf7f3ff4383d1dc088ac	0	-1
839401	43c4039b955b24752d90e2dd64374f20882c469f20e6c534816f8b4fd823fa4b	0	2024-04-16 00:00:28	458109	290.7526	3CeVN3aFotEHbk2vHRQt8qBTeT4mXdAEUJ	scripthash	a914782f0a8de131ee49407ca5c3cd93e688782f22ee87	0	-1
839401	43c4039b955b24752d90e2dd64374f20882c469f20e6c534816f8b4fd823fa4b	1	2024-04-16 00:00:28	1416037558	898730.6875	bc1qg83pyg47edqd4jdu6vyjjcq3dahv68hpnwzpmvj53y44sv9vc75qdf2vpp	witness_v0_keyhash	002041e21222becb40dac9bcd3092960116f6ecd1ee19b841db254892b5830acc7a8	0	-1
839401	50b2e9c18437cd4bd0607644756384574552b0c36d1cac41aad0dd7773580127	0	2024-04-16 00:00:28	16739579	10624.2764	bc1q8vcd6vjtuyt0mf5ql9kklw6p7jmt5snx6wde0g	witness_v0_scripthash	00143b30dd324be116fda680f96d6fbb41f4b6ba4266	0	-1
839401	50b2e9c18437cd4bd0607644756384574552b0c36d1cac41aad0dd7773580127	1	2024-04-16 00:00:28	1399243245	888071.6875	bc1qg83pyg47edqd4jdu6vyjjcq3dahv68hpnwzpmvj53y44sv9vc75qdf2vpp	witness_v0_keyhash	002041e21222becb40dac9bcd3092960116f6ecd1ee19b841db254892b5830acc7a8	0	-1
839401	41f061cf92d4df8f74fb1e4b7ad8faa5f9a43d5479ac2b936b5f5ee60c9e3bcd	0	2024-04-16 00:00:28	638759	405.4076	3NXYXeA8wFwZzRErrtTupbRtqgxBiNZUKt	scripthash	a914e490079bb7ee2a1641114d483a2e16b28bcfe34887	0	-1
839401	41f061cf92d4df8f74fb1e4b7ad8faa5f9a43d5479ac2b936b5f5ee60c9e3bcd	1	2024-04-16 00:00:28	168091425	106684.2656	bc1qg83pyg47edqd4jdu6vyjjcq3dahv68hpnwzpmvj53y44sv9vc75qdf2vpp	witness_v0_keyhash	002041e21222becb40dac9bcd3092960116f6ecd1ee19b841db254892b5830acc7a8	0	-1
839401	128d92d7709ff7943ba757f912d3f1b07bb8e80a734c0c1489cb2f23f636aa04	0	2024-04-16 00:00:28	135608	86.0677	3EDrkkoPQcKFLPQQMYwY9xwBVtFe1RZq2A	scripthash	a9148976c022b9b2c530851ef7ad7a6890b9f32a0ee687	0	-1
839401	128d92d7709ff7943ba757f912d3f1b07bb8e80a734c0c1489cb2f23f636aa04	1	2024-04-16 00:00:28	167900780	106563.2656	bc1qg83pyg47edqd4jdu6vyjjcq3dahv68hpnwzpmvj53y44sv9vc75qdf2vpp	witness_v0_keyhash	002041e21222becb40dac9bcd3092960116f6ecd1ee19b841db254892b5830acc7a8	0	-1
839401	8f6ac7c578a3ba099729822f94cb47f97fc6aeca11c36a8966d1cf2168b0af91	0	2024-04-16 00:00:28	5503153	3492.7412	1GG8zEjKvVPgpzRGwhVhNVWjUhxMNiJJrQ	pubkeyhash	76a914a766cb13344cd6e6ffbccaf242e3ef1eea80e76188ac	0	-1
839401	8f6ac7c578a3ba099729822f94cb47f97fc6aeca11c36a8966d1cf2168b0af91	1	2024-04-16 00:00:28	1393684450	884543.625	bc1qg83pyg47edqd4jdu6vyjjcq3dahv68hpnwzpmvj53y44sv9vc75qdf2vpp	witness_v0_keyhash	002041e21222becb40dac9bcd3092960116f6ecd1ee19b841db254892b5830acc7a8	0	-1
839401	40ac175e9d8e70930a014e9e5cd25c0bba74a1ed02219b2cd83e32ebf804a981	0	2024-04-16 00:00:28	63080	40.0356	bc1q5drt9ggt5nu5u3d57jprvu9m9dt3q6dtf5a8u5	witness_v0_scripthash	0014a346b2a10ba4f94e45b4f4823670bb2b571069ab	0	-1
839401	40ac175e9d8e70930a014e9e5cd25c0bba74a1ed02219b2cd83e32ebf804a981	1	2024-04-16 00:00:28	623859	395.9508	bc1qgpjj46c7a62xx0lsmthavf9d0jcee6ndsz83xd	witness_v0_scripthash	001440652aeb1eee94633ff0daefd624ad7cb19cea6d	0	-1
839401	40ac175e9d8e70930a014e9e5cd25c0bba74a1ed02219b2cd83e32ebf804a981	2	2024-04-16 00:00:28	399615	253.6277	3NPtUFhU2rPqyt1pShffW9WqhQubgYAhtw	scripthash	a914e31d5932fdfb7c1d71b16ef1091fa3625d333ee687	0	-1
839401	40ac175e9d8e70930a014e9e5cd25c0bba74a1ed02219b2cd83e32ebf804a981	3	2024-04-16 00:00:28	15800888	10028.5078	3GHKde13vgwWCLTSzFjoDoGNkuW82WU4eD	scripthash	a914a00eaf9e9d19e35f4240edc5267d02e25ba88f2187	0	-1
839401	d432132d18db9dfe35a27cee67a7d7af24c68887264da0306d3afd9c58226215	0	2024-04-16 00:00:28	867350	550.4897	3KCGPk71dZHzWmv3cDBhctX4FUaHRASuFZ	scripthash	a914c002478070525efc09a9a8fb763ec73c3daff8fd87	0	-1
839401	8355df6d24047c49774ef68200676a0aa946661ea81b9d17e0be9bd8dab87ff2	0	2024-04-16 00:00:28	930	0.5903	bc1pj84czvznynv4uyexlfda57mv2r63apmvn5vz94tuqlvgvf6u3chqlvrx2a	witness_v1_taproot	512091eb81305324d95e1326fa5bda7b6c50f51e876c9d1822d57c07d886275c8e2e	0	-1
839401	8355df6d24047c49774ef68200676a0aa946661ea81b9d17e0be9bd8dab87ff2	1	2024-04-16 00:00:28	10945330	6946.7822	36n4zU5oFMQRenmXQcSgDuD7jJ8L9MdPBx	scripthash	a91437cd44fc7a46fe4669501d95b93d776fc6fade7f87	0	-1
839401	8355df6d24047c49774ef68200676a0aa946661ea81b9d17e0be9bd8dab87ff2	2	2024-04-16 00:00:28	600	0.3808	bc1pj84czvznynv4uyexlfda57mv2r63apmvn5vz94tuqlvgvf6u3chqlvrx2a	witness_v1_taproot	512091eb81305324d95e1326fa5bda7b6c50f51e876c9d1822d57c07d886275c8e2e	0	-1
839401	8355df6d24047c49774ef68200676a0aa946661ea81b9d17e0be9bd8dab87ff2	3	2024-04-16 00:00:28	78804	50.0153	bc1pj84czvznynv4uyexlfda57mv2r63apmvn5vz94tuqlvgvf6u3chqlvrx2a	witness_v1_taproot	512091eb81305324d95e1326fa5bda7b6c50f51e876c9d1822d57c07d886275c8e2e	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	0	2024-04-16 00:00:28	147965	93.9104	bc1qhglf3prujymg7p67wujyvtfkfh5ulv4rcvm5tw0v2x5vjc5ryyaqudwdmm	witness_v0_keyhash	0020ba3e98847c91368f075e7724462d364de9cfb2a3c33745b9ec51a8c96283213a	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	1	2024-04-16 00:00:28	336190	213.3731	bc1qzkqx3vv0h9pjhlc7wnzf8cchrlqsuhmkffscc9	witness_v0_scripthash	0014158068b18fb9432bff1e74c493e3171fc10e5f76	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	2	2024-04-16 00:00:28	118270	75.0636	bc1qjphvxhgvdget8yfa45dkas70ure2v26tulupnq	witness_v0_scripthash	0014906ec35d0c6a32b3913dad1b6ec3cfe0f2a62b4b	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	3	2024-04-16 00:00:28	7881109	5001.9824	bc1qvp80d2psnqhwh5m78u8kk8dcwklm96ezr9pc9t	witness_v0_scripthash	0014604ef6a830982eebd37e3f0f6b1db875bfb2eb22	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	4	2024-04-16 00:00:28	28274	17.9449	bc1q2599dd5g63ktjffeh4ljna4hfra3a46dlgqvjs	witness_v0_scripthash	0014550a56b688d46cb92539bd7f29f6b748fb1ed74d	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	5	2024-04-16 00:00:28	148078	93.9821	bc1q2p53p3gwx9eqvhtke7zg2srsycvrh430ltu452	witness_v0_scripthash	0014506910c50e3172065d76cf8485407026183bd62f	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	6	2024-04-16 00:00:28	63070	40.0293	bc1qsym76ncpzp36s5pqhecnuul7vxfwg34w0esgv8	witness_v0_scripthash	00148137ed4f011063a85020be713e73fe6192e446ae	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	7	2024-04-16 00:00:28	157657	100.0617	3HkjS3VcAV3qDuJMou9x3XkQoE25pPU4eZ	scripthash	a914b035e8fae14d81ca97641da3bfabf5bc4f1d7bfd87	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	8	2024-04-16 00:00:28	23654	15.0127	3CFUk6TGZsv6n9Wg98ytzqFvDNxGTkbkUE	scripthash	a91473d4f4e9f97b27a1aa96b21a5e2c7fab276ce85387	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	9	2024-04-16 00:00:28	479115	304.0847	bc1qkr67w4t27k37q889gxxhck4antjmsn976ae8j3	witness_v0_scripthash	0014b0f5e7556af5a3e01ce5418d7c5abd9ae5b84cbe	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	10	2024-04-16 00:00:28	107031	67.9304	bc1q4ewnhdeeajw48mp6l69d84ek2d5cpjrngc5y0z	witness_v0_scripthash	0014ae5d3bb739ec9d53ec3afe8ad3d736536980c873	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	11	2024-04-16 00:00:28	304987	193.5692	bc1q4s8gfm9dxerkuntrgxy4c3jfap9w2nhtft9wtp	witness_v0_scripthash	0014ac0e84ecad36476e4d6341895c4649e84ae54eeb	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	12	2024-04-16 00:00:28	52824	33.5263	bc1q96yqsz8uvplke36gg3sh94enn9hm7l6k93av0x	witness_v0_scripthash	00142e880808fc607f6cc748446172d733996fbf7f56	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	13	2024-04-16 00:00:28	619311	393.0643	3LEpnDQ8xPxN2M4wJfotzJ4fhNEp8J2Scd	scripthash	a914cb7645cdc7c70f313ac15fcf929f9a86247e39db87	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	14	2024-04-16 00:00:28	229990	145.97	bc1qndmxytyaufl07jcjgeaa3wzg9nzyt6s45t3dl3	witness_v0_scripthash	00149b76622c9de27eff4b12467bd8b8482cc445ea15	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	15	2024-04-16 00:00:28	197043	125.0592	3MNktXK6GZqzPZB89h8womCadcJv9CuYNT	scripthash	a914d7ee7a58c04ef0974a974ed7397aadb89c2f6d9787	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	16	2024-04-16 00:00:28	177395	112.5891	bc1qvcewx5see2z65hnx9j9ctsqv9ddmtjqkrqhn7p	witness_v0_scripthash	00146632e35219ca85aa5e662c8b85c00c2b5bb5c816	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	17	2024-04-16 00:00:28	51857	32.9126	bc1qjfd7vv6u8j6jyqd0qqlzhevqmv9u0rf4sf2ua8	witness_v0_scripthash	0014925be6335c3cb52201af003e2be580db0bc78d35	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	18	2024-04-16 00:00:28	7731184	4906.8276	bc1q5h40gwfxjjzj35xknwx8fzw2q35aw0drzkddm5	witness_v0_scripthash	0014a5eaf43926948528d0d69b8c7489ca0469d73da3	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	19	2024-04-16 00:00:28	1886401	1197.261	bc1qaa5tmkx7h09zcft0kzdumdsej9q30twmp4h9fl	witness_v0_scripthash	0014ef68bdd8debbca2c256fb09bcdb619914117addb	0	-1
839401	a681d0741171958d7af4574810fefad2931503c016990fdd93eb87a3dea47660	20	2024-04-16 00:00:28	7868793759	4994166.0	bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk	witness_v0_scripthash	001408da93bfad48bddcdaf49e65248c3195a1838caa	0	-1
839401	790cd95fca48a6dd17f1d037c8ec8cabb6f212f29d135a897e62332415509f40	0	2024-04-16 00:00:28	181185	114.9945	1A7n1B21QJgv9PaDijFAM2s1mEq3Zf7zso	pubkeyhash	76a914640131c56db98ae95537a4063f7312d5780fc63388ac	0	-1
839401	ccc97416d2c1b7a542cd013e0d49f4b0a18800f3bbf3799378b035a811b7036a	0	2024-04-16 00:00:28	1177814	747.535	1A7n1B21QJgv9PaDijFAM2s1mEq3Zf7zso	pubkeyhash	76a914640131c56db98ae95537a4063f7312d5780fc63388ac	0	-1
839401	a497be7c5f6becae675ad6deb364719e88f6e492084f1bdf01cc0bd5a22e58d2	0	2024-04-16 00:00:28	6697368435	4250686.0	bc1qxv9vek0xts9ktv0l06a6stsx404cps9n4dsew8	witness_v0_scripthash	0014330accd9e65c0b65b1ff7ebba82e06abeb80c0b3	0	-1
839401	a497be7c5f6becae675ad6deb364719e88f6e492084f1bdf01cc0bd5a22e58d2	1	2024-04-16 00:00:28	411811	261.3682	bc1q4qzpum89vl2h2na3xkslwftuexr365zxm8f7x0	witness_v0_scripthash	0014a8041e6ce567d5754fb135a1f7257cc9871d5046	0	-1
839401	a6a11274bdf815fadd9ca43ca19f2d3557bb6aeaae6b18f02af8b33b0f0c9529	0	2024-04-16 00:00:28	1058322	671.6958	bc1q3u92vqzzj92phzahycgcmrm9sc95p9flh83es8	witness_v0_scripthash	00148f0aa6004291541b8bb726118d8f65860b40953f	0	-1
839401	a6a11274bdf815fadd9ca43ca19f2d3557bb6aeaae6b18f02af8b33b0f0c9529	1	2024-04-16 00:00:28	1614251	1024.5328	bc1qxs7we25mt249gmhcjpjqqwq9aqmvg6zdgd88xl	witness_v0_scripthash	0014343cecaa9b5aaa546ef89064003805e836c4684d	0	-1
839401	b467b1383fe7d959786beb5f052fd5f29c8d45b08df0cf4648e31265cdf4205f	0	2024-04-16 00:00:28	7394829	4693.3501	bc1qeqm0jqmf90c9jxj6j6de239m3nh75empmzt42q	witness_v0_scripthash	0014c836f903692bf0591a5a969b9544bb8cefea6761	0	-1
839401	c8715a8150f9c35f7884c7377a2dea9e741f6ec10dd07ef6529ec5d1233177b4	0	2024-04-16 00:00:28	78816	50.0229	3EFi87LUHUTxav8YFxJnJekiAd51TGoUvS	scripthash	a91489d06080f3290b438a6b5d73e72bf6c78b4b5feb87	0	-1
839401	c8715a8150f9c35f7884c7377a2dea9e741f6ec10dd07ef6529ec5d1233177b4	1	2024-04-16 00:00:28	12303330	7808.6772	bc1q4d6zfjk8tsgja5m9gj78xpmndcv44vykzd2ccr	witness_v0_scripthash	0014ab7424cac75c112ed36544bc7307736e195ab096	0	-1
839401	6279b7a8aeb59e2caabe6dea2e696df1f591030381e0afb1671f9fbec1fee8ba	0	2024-04-16 00:00:28	488560	310.0793	bc1q4c56meajh3ejesus27mq9qjx8n8gvjgyh8dgrc	witness_v0_scripthash	0014ae29ade7b2bc732cc39057b60282463cce864904	0	-1
839401	e449d1ae79f080ea0df64034e7c006b084b6e37ea55dc98d41264c6e4b796af4	0	2024-04-16 00:00:28	1246620	791.2048	18Soc4PBhQtXzCBy97WDBep5UwaNCmecPs	pubkeyhash	76a91451aa2ed71f8f5aee0b2d58ec7d685aa11e5e243988ac	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	0	2024-04-16 00:00:28	246766954	156618.0469	bc1qr35hws365juz5rtlsjtvmulu97957kqvr3zpw3	witness_v0_scripthash	00141c6977423aa4b82a0d7f8496cdf3fc2f8b4f580c	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	1	2024-04-16 00:00:28	7728081	4904.8584	1J18xvV6LDCRqYPkvdT5PKVVj3FC574mTL	pubkeyhash	76a914ba80c956ecd4e2b53b10c58d88d170e42a6ab3ee88ac	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	2	2024-04-16 00:00:28	2090753	1326.9591	1PAx2rU6Nzrt2B4xMq5YiSvDWrpGb4wZ7c	pubkeyhash	76a914f334730257850453db06981488448add2781dcc288ac	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	3	2024-04-16 00:00:28	1512377	959.8754	bc1q67ps78u75rucktp0xatqvq5f5ap9ph0aqqlsl3	witness_v0_scripthash	0014d7830f1f9ea0f98b2c2f3756060289a74250ddfd	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	4	2024-04-16 00:00:28	756464	480.1126	1FgoFMk3drS15yBUGZJtAWUUtUDGvyP24Y	pubkeyhash	76a914a11896c8002ee522964150c55d24385a978356d688ac	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	5	2024-04-16 00:00:28	704879	447.3726	bc1q4r05jv8klf3tllrtuwjt4dqwcmwtey8znkhxh9	witness_v0_scripthash	0014a8df4930f6fa62bffc6be3a4bab40ec6dcbc90e2	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	6	2024-04-16 00:00:28	342589	217.4344	bc1qzkqskj2v3z5ptx7ztjflwpuze984qs4yzrdj56	witness_v0_scripthash	001415810b494c88a8159bc25c93f70782c94f5042a4	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	7	2024-04-16 00:00:28	294990	187.2243	bc1qputa47xanxljt0maal98clvfkcrgt0j20mgqeq	witness_v0_scripthash	00140f17daf8dd99bf25bf7defca7c7d89b60685be4a	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	8	2024-04-16 00:00:28	203686	129.2754	3NxAkXXiHQK1hQEw68PoomEQbBNVobo2Vk	scripthash	a914e9383fe238a3624cf8125f4aa3553658a35844ca87	0	-1
839401	efa207b739cfcdc3f291bb311a6580fd43e5bfeabb771743aff9924250c088b8	9	2024-04-16 00:00:28	142654	90.5396	bc1qda76gzeq0gz55qgdcz8pttp3xl8f2duy4qf8h0	witness_v0_scripthash	00146f7da40b207a054a010dc08e15ac3137ce953784	0	-1
